"";"from";"to";"weight";"width";"color";"edge.btweenness";"walktrap.community.x";"walktrap.community.y";"group"
"802";"UAP_URB_ Parque Guarani";"AJU_MUT_ Grupo A.A. Liberdade";1;1;"gray";130,189177489178;3;1;NA
"803";"ACO_INS_ Casa da Cidadania";"ASS_HOS_ Hospital de Pronto Socorro – HPS";1;1;"gray";35,2142950747746;3;8;NA
"804";"ACO_INS_ Casa da Cidadania";"AMB_SAM_ Centro de Atenção à Saúde Mental (CASM)";1;1;"gray";32,5952122788187;3;8;NA
"805";"ACO_INS_ Casa da Cidadania";"CAPS_AD";1;1;"gray";39,2110060690943;3;8;NA
"806";"ACO_INS_ Casa da Cidadania";"CRAS_AS_ CRAS Sudeste Costa Carvalho";1;1;"gray";27,3502734224012;3;3;"3"
"807";"ACO_INS_ Casa da Cidadania";"EA_DQCT_ Centro de Recuperação Resgatando Vidas (Escritório)";1;1;"gray";35,4738553364722;3;5;NA
"808";"ACO_INS_ Casa da Cidadania";"URG_EME_ Serviço de Atendimento Móvel de Urgência (SAMU)";1;1;"gray";7,0466626785667;3;4;NA
"809";"ACO_INS_ Casa da Cidadania";"ENT_SOC_ Associação Casa Viva";1;1;"gray";16,8141983087955;3;4;NA
"810";"ACO_INS_ Casa da Cidadania";"ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza";1;1;"gray";18,6798839017879;3;3;"3"
"811";"ACO_INS_ Casa da Cidadania";"CON_RUA_ Equipe de Consultório na Rua (UAPS de referência Vila Ideal)";1;1;"gray";10,1574786324786;3;3;"3"
"812";"ACO_INS_ Casa da Cidadania";"CON_RUA_ Equipe de Consultório na Rua (Associação Casa Viva)";1;1;"gray";11,3186868686869;3;3;"3"
"813";"ACO_INS_ Casa da Cidadania";"ASS_HOS_ Hospital Ana Nery";1;1;"gray";22,9764069264069;3;8;NA
"814";"ACO_INS_ Casa da Cidadania";"AJU_MUT_ Grupo A.A. Central";1;1;"gray";9,79816490698844;3;3;"3"
"815";"ACO_INS_ Casa da Cidadania";"ENT_SOC_ Fundação Maria Mãe";1;1;"gray";30,6787783315116;3;3;"3"
"816";"ACO_INS_ Casa da Cidadania";"CRE_SOC_ CREAS População de Rua (CentroPop)";1;1;"gray";5,05304834054834;3;3;"3"
"817";"ACO_INS_ Casa da Cidadania";"UAP_URB_ Bairro de Lourdes";1;1;"gray";16,2172455711929;3;4;NA
"818";"ACO_INS_ Casa da Cidadania";"UAP_URB_ Jardim Esperança";1;1;"gray";7,90952380952381;3;3;"3"
"819";"ACO_INS_ Casa da Cidadania";"CAPS_CO_ CAPS Casa Viva";1;1;"gray";2,89487734487735;3;4;NA
"820";"AJU_MUT_ Grupo A.A. Vinte e Cinco de Abril";"UAP_URB_ Furtado de Menezes";1;1;"gray";189,772142857143;1;3;NA
"821";"CRAS_AS_ CRAS Sudeste Olavo Costa";"ENT_SOC_ Associação Beneficente e Cultural Amigos do Noivo (ABAN) Dom Bosco";1;1;"gray";95,1145410034284;3;4;NA
"822";"CRAS_AS_ CRAS Sudeste Olavo Costa";"UAP_URB_ Furtado de Menezes";1;1;"gray";75,0308413808414;3;3;"3"
"823";"CRAS_AS_ CRAS Sudeste Olavo Costa";"UAP_URB_ Vila Ideal";1;1;"gray";52,6151563714064;3;3;"3"
"824";"EA_DQCT_ Grupo de Apoio à Família e aos Dependentes Químicos – GAFADEQUI";"ASS_HOS_ Hospital de Pronto Socorro – HPS";1;1;"gray";229,099665775401;10;8;NA
"825";"EA_DQCT_ Grupo de Apoio à Família e aos Dependentes Químicos – GAFADEQUI";"EA_DQCT_ Grupo de Apoio à Família e aos Dependentes Químicos – GAFADEQUI.1";1;1;"gray";6,35277777777778;10;10;"10"
"826";"EA_DQCT_ Grupo de Apoio à Família e aos Dependentes Químicos – GAFADEQUI";"AJU_MUT_ Grupo A.A. Central";1;1;"gray";3,4;10;3;NA
"827";"EA_DQCT_ Grupo de Apoio à Família e aos Dependentes Químicos – GAFADEQUI";"EA_DQCT_ Centro de Recuperação SOS Vida";1;1;"gray";42,0650751209575;10;7;NA
"828";"EA_DQCT_ Grupo de Apoio à Família e aos Dependentes Químicos – GAFADEQUI";"EA_DQCT_ Grupo de Apoio à Família e aos Dependentes Químicos – GAFADEQUI (Administração, triagem e apoio aos familiares)";1;1;"gray";6,54702380952381;10;10;"10"
"829";"EA_DQCT_ Grupo de Apoio à Família e aos Dependentes Químicos – GAFADEQUI";"UAP_URB_ Jardim Esperança";1;1;"gray";11,1548860453272;10;3;NA
"830";"EA_DQCT_ Grupo de Apoio à Família e aos Dependentes Químicos – GAFADEQUI";"AJU_MUT_ Grupo N.A. Glória";1;1;"gray";4,71078431372549;10;5;NA
"831";"EA_DQCT_ Centro de Recuperação Juiz de Fora Contra as Drogas";"ASS_HOS_ Hospital de Pronto Socorro – HPS";1;1;"gray";47,7069548872181;3;8;NA
"832";"EA_DQCT_ Centro de Recuperação Juiz de Fora Contra as Drogas";"CAPS_AD";1;1;"gray";53,906171679198;3;8;NA
"833";"EA_DQCT_ Centro de Recuperação Juiz de Fora Contra as Drogas";"CRAS_AS_ CRAS Sudeste Costa Carvalho";1;1;"gray";30,2938479694515;3;3;"3"
"834";"EA_DQCT_ Centro de Recuperação Juiz de Fora Contra as Drogas";"URG_EME_ Serviço de Atendimento Móvel de Urgência (SAMU)";1;1;"gray";7,5514933166249;3;4;NA
"835";"EA_DQCT_ Centro de Recuperação Juiz de Fora Contra as Drogas";"ACO_INS_ Casa da Cidadania";1;1;"gray";6,90061460469355;3;3;"3"
"836";"EA_DQCT_ Centro de Recuperação Juiz de Fora Contra as Drogas";"ENT_SOC_ Associação Casa Viva";1;1;"gray";13,3722848788638;3;4;NA
"837";"EA_DQCT_ Centro de Recuperação Juiz de Fora Contra as Drogas";"CON_RUA_ Equipe de Consultório na Rua (Associação Casa Viva)";1;1;"gray";9,51062030075188;3;3;"3"
"838";"EA_DQCT_ Centro de Recuperação Juiz de Fora Contra as Drogas";"CRA_SOC_ CRAS Sul Ipiranga";1;1;"gray";9,08962148962149;3;4;NA
"839";"EA_DQCT_ Centro de Recuperação Juiz de Fora Contra as Drogas";"AJU_MUT_ Grupo A.A. Central";1;1;"gray";5,02745098039216;3;3;"3"
"840";"EA_DQCT_ Centro de Recuperação Juiz de Fora Contra as Drogas";"ENT_SOC_ Fundação Maria Mãe";1;1;"gray";21,3258240297714;3;3;"3"
"841";"EA_DQCT_ Centro de Recuperação Juiz de Fora Contra as Drogas";"AJU_MUT_ Grupo de Apoio São Pedro do Amor Exigente (GASPAE)";1;1;"gray";216,396510330914;3;15;NA
"842";"EA_DQCT_ Centro de Recuperação Juiz de Fora Contra as Drogas";"UAP_URB_ Ipiranga";1;1;"gray";4,25230690362269;3;3;"3"
"843";"EA_DQCT_ Centro de Recuperação Juiz de Fora Contra as Drogas";"UAP_URB_ Retiro";1;1;"gray";4,68383458646617;3;3;"3"
"844";"EA_DQCT_ Centro de Recuperação Juiz de Fora Contra as Drogas";"CAPS_CO_ CAPS Casa Viva";1;1;"gray";1,95952380952381;3;4;NA
"845";"EA_DQCT_ Centro de Recuperação Juiz de Fora Contra as Drogas";"AJU_MUT_ Grupo N.A. Glória";1;1;"gray";5,48809523809524;3;5;NA
"846";"RES_TER_ Casa 1";"CRAS_AS_ CRAS Sudeste Costa Carvalho";1;1;"gray";88,7115522815522;3;3;"3"
"847";"RES_TER_ Casa 1";"CAPS_CO_ CAPS Leste";1;1;"gray";56,2852789069168;3;3;"3"
"848";"RES_TER_ Casa 1";"UAP_URB_ Santo Antônio";1;1;"gray";25,4121880896881;3;3;"3"
"849";"RES_TER_ Casa 1";"ENT_SOC_ Grupo Espírita de Ajuda aos Enfermos (GEDAE)";1;1;"gray";33,1495500324853;3;3;"3"
"850";"RES_TER_ Casa 7";"AMB_SAM_ Centro de Atenção à Saúde Mental (CASM)";1;1;"gray";51,7380452880453;4;8;NA
"851";"RES_TER_ Casa 7";"CAPS_AD";1;1;"gray";112,757242757243;4;8;NA
"852";"RES_TER_ Casa 7";"UAP_URB_ Santo Antônio";1;1;"gray";8,61426073926074;4;3;NA
"853";"RES_TER_ Casa 7";"ENT_SOC_ Grupo Espírita de Ajuda aos Enfermos (GEDAE)";1;1;"gray";20,9104524633878;4;3;NA
"854";"RES_TER_ Casa 7";"CAPS_CO_ CAPS Casa Viva";1;1;"gray";1;4;4;"4"
"855";"ENT_SOC_ Associação Casa Viva";"ASS_HOS_ Hospital de Pronto Socorro – HPS";1;1;"gray";29,627886002886;4;8;NA
"856";"ENT_SOC_ Associação Casa Viva";"AMB_SAM_ Centro de Atenção à Saúde Mental (CASM)";1;1;"gray";37,6047593645891;4;8;NA
"857";"ENT_SOC_ Associação Casa Viva";"CAPS_AD";1;1;"gray";37,4438097920834;4;8;NA
"858";"ENT_SOC_ Associação Casa Viva";"CRE_SOC_ CREAS Infância e Juventude";1;1;"gray";8,63293650793651;4;3;NA
"859";"ENT_SOC_ Associação Casa Viva";"CRAS_AS_ CRAS Centro";1;1;"gray";6,26904761904762;4;8;NA
"860";"ENT_SOC_ Associação Casa Viva";"RES_TER_ Casa V1";1;1;"gray";13,5506673881674;4;4;"4"
"861";"ENT_SOC_ Associação Casa Viva";"URG_EME_ Serviço de Atendimento Móvel de Urgência (SAMU)";1;1;"gray";3,58679653679654;4;4;"4"
"862";"ENT_SOC_ Associação Casa Viva";"ASS_HOS_ Centro de Referência em Álcool e Drogas (RADCAS)  Hospital Universitário";1;1;"gray";25,0137376512377;4;3;NA
"863";"ENT_SOC_ Associação Casa Viva";"CAPS_CO_ CAPS HU";1;1;"gray";10,8133078909395;4;3;NA
"864";"ENT_SOC_ Associação Casa Viva";"CAPS_CO_ CAPS IJ";1;1;"gray";7,9429005205321;4;3;NA
"865";"ENT_SOC_ Associação Casa Viva";"CAPS_CO_ CAPS Leste";1;1;"gray";25,8104969104969;4;3;NA
"866";"ENT_SOC_ Associação Casa Viva";"CRAS_AS_ CRAS Nordeste Grama";1;1;"gray";15,773088023088;4;3;NA
"867";"ENT_SOC_ Associação Casa Viva";"ACO_INS_ Casa da Cidadania";1;1;"gray";7,17596468890587;4;3;NA
"868";"ENT_SOC_ Associação Casa Viva";"ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza";1;1;"gray";29,9486614548685;4;3;NA
"869";"ENT_SOC_ Associação Casa Viva";"CON_RUA_ Equipe de Consultório na Rua (UAPS de referência Vila Ideal)";1;1;"gray";12,4262626262626;4;3;NA
"870";"ENT_SOC_ Associação Casa Viva";"CON_RUA_ Equipe de Consultório na Rua (Associação Casa Viva)";1;1;"gray";9,25959595959596;4;3;NA
"871";"ENT_SOC_ Associação Casa Viva";"CRA_SOC_ CRAS Sul Ipiranga";1;1;"gray";6,4315734989648;4;4;"4"
"872";"ENT_SOC_ Associação Casa Viva";"RES_TER_ Casa V2";1;1;"gray";28,2994957313069;4;4;"4"
"873";"ENT_SOC_ Associação Casa Viva";"RES_TER_ Casa V3";1;1;"gray";28,2994957313069;4;4;"4"
"874";"ENT_SOC_ Associação Casa Viva";"RES_TER_ Casa V4";1;1;"gray";28,2994957313069;4;4;"4"
"875";"ENT_SOC_ Associação Casa Viva";"RES_TER_ Casa V5";1;1;"gray";28,2994957313069;4;4;"4"
"876";"ENT_SOC_ Associação Casa Viva";"RES_TER_ Casa V6";1;1;"gray";28,2994957313069;4;4;"4"
"877";"ENT_SOC_ Associação Casa Viva";"ENT_SOC_ Fundação Maria Mãe";1;1;"gray";43,8771445945359;4;3;NA
"878";"ENT_SOC_ Associação Casa Viva";"ENT_SOC_ Grupo Espírita de Ajuda aos Enfermos (GEDAE)";1;1;"gray";41,4791758464391;4;3;NA
"879";"ENT_SOC_ Associação Casa Viva";"CRE_SOC_ CREAS População de Rua (CentroPop)";1;1;"gray";7,76556728295859;4;3;NA
"880";"ENT_SOC_ Associação Casa Viva";"ASS_HOS_ Clínica Vila Verde (Hospital Dia)";1;1;"gray";38,8561103928751;4;6;NA
"881";"ENT_SOC_ Associação Casa Viva";"ASS_HOS_ Casa de Saúde Esperança";1;1;"gray";15,8778063554379;4;4;"4"
"882";"ENT_SOC_ Associação Casa Viva";"ENT_SOC_ Casa de Acolhimento à Infância e Adolescente (CAIA)";1;1;"gray";20,1674889064262;4;3;NA
"883";"ENT_SOC_ Associação Casa Viva";"ENT_SOC_ Instituto Veredas (Projeto, Assessoria e Prática em Saúde Mental) // Serviço de Referência para Adolescentes do Instituto Veredas";1;1;"gray";8,95636095767674;4;3;NA
"884";"ENT_SOC_ Associação Casa Viva";"UAP_URB_ Vila Ideal";1;1;"gray";7,48452380952381;4;3;NA
"885";"ENT_SOC_ Associação Casa Viva";"CAPS_CO_ CAPS Casa Viva";1;1;"gray";1,55876623376623;4;4;"4"
"886";"ENT_SOC_ Associação Casa Viva";"CEN_CON_ Associação TRABALHARTE";1;1;"gray";6,82452107279693;4;4;"4"
"887";"ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza";"ASS_HOS_ Hospital de Pronto Socorro – HPS";1;1;"gray";29,1836939947924;3;8;NA
"888";"ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza";"AMB_SAM_ Centro de Atenção à Saúde Mental (CASM)";1;1;"gray";32,3882098928841;3;8;NA
"889";"ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza";"CAPS_AD";1;1;"gray";36,1088673199657;3;8;NA
"890";"ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza";"CRAS_AS_ CRAS Sudeste Costa Carvalho";1;1;"gray";24,2114885728044;3;3;"3"
"891";"ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza";"CRE_SOC_ CREAS Infância e Juventude";1;1;"gray";10,8592781092781;3;3;"3"
"892";"ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza";"CRE_SOC_ CREAS Norte";1;1;"gray";12,0844043955028;3;8;NA
"893";"ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza";"EA_DQCT_ Centro de Recuperação Resgatando Vidas (Escritório)";1;1;"gray";18,5295894094807;3;5;NA
"894";"ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza";"CRAS_AS_ CRAS Norte Benfica";1;1;"gray";7,87526721004982;3;8;NA
"895";"ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza";"CRAS_AS_ CRAS Centro";1;1;"gray";6,18178210678211;3;8;NA
"896";"ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza";"EA_DQCT_ Associação Beneficente Cristã Restituir";1;1;"gray";341,294202508019;3;5;NA
"897";"ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza";"CRE_SOC_ CREAS Idoso e Mulher";1;1;"gray";22,5602534740693;3;3;"3"
"898";"ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza";"URG_EME_ Serviço de Atendimento Móvel de Urgência (SAMU)";1;1;"gray";5,40714778346357;3;4;NA
"899";"ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza";"CAPS_CO_ CAPS HU";1;1;"gray";7,53541726441848;3;3;"3"
"900";"ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza";"CAPS_CO_ CAPS Leste";1;1;"gray";18,682266992267;3;3;"3"
"901";"ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza";"CRAS_AS_ CRAS Leste São Benedito";1;1;"gray";18,0674393437551;3;3;"3"
"902";"ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza";"CRAS_AS_ CRAS Nordeste Grama";1;1;"gray";8,63835696467275;3;3;"3"
"903";"ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza";"CRAS_AS_ CRAS Leste Linhares";1;1;"gray";6,38431656063235;3;3;"3"
"904";"ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza";"ACO_INS_ Casa da Cidadania";1;1;"gray";3,2634126984127;3;3;"3"
"905";"ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza";"CRAS_AS_ CRAS Sudeste Olavo Costa";1;1;"gray";7,48031413031413;3;3;"3"
"906";"ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza";"EA_DQCT_ Centro de Recuperação Juiz de Fora Contra as Drogas";1;1;"gray";22,0123547346373;3;3;"3"
"907";"ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza";"ENT_SOC_ Associação Casa Viva";1;1;"gray";12,1032002203055;3;4;NA
"908";"ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza";"CON_RUA_ Equipe de Consultório na Rua (UAPS de referência Vila Ideal)";1;1;"gray";5,14109866741446;3;3;"3"
"909";"ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza";"CON_RUA_ Equipe de Consultório na Rua (Associação Casa Viva)";1;1;"gray";7,47998755630335;3;3;"3"
"910";"ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza";"ENT_SOC_ Casa São Camilo de Lelis";1;1;"gray";14,3970390720391;3;3;"3"
"911";"ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza";"CRA_SOC_ CRAS Sul Ipiranga";1;1;"gray";12,1436699844595;3;4;NA
"912";"ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza";"CRAS_AS_ CRAS Oeste São Pedro";1;1;"gray";34,2002240039311;3;3;"3"
"913";"ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza";"ASS_HOS_ Hospital Ana Nery";1;1;"gray";15,6728544402457;3;8;NA
"914";"ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza";"ENT_SOC_ Fundação Maria Mãe";1;1;"gray";19,5245522451405;3;3;"3"
"915";"ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza";"CRE_SOC_ CREAS População de Rua (CentroPop)";1;1;"gray";2,52099377230956;3;3;"3"
"916";"ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza";"EA_DQCT_ Centro Metodista de Assistência aos Toxicômanos – CEMAT";1;1;"gray";26,8408838237786;3;5;NA
"917";"ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza";"EA_DQCT_ Centro Metodista de Assistência aos Toxicômanos – CEMAT (Escritório)";1;1;"gray";44,4260822510822;3;5;NA
"918";"ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza";"UAP_URB_ Vila Ideal";1;1;"gray";6,58452380952381;3;3;"3"
"919";"ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza";"CAPS_CO_ CAPS Casa Viva";1;1;"gray";3,31987734487734;3;4;NA
"920";"ACO_INS_ Núcleo Cidadão de Rua Hebert de Souza";"ACO_INS_ Sociedade São Vicente de Paulo";1;1;"gray";50,2567765567766;3;3;"3"
"921";"CON_RUA_ Equipe de Consultório na Rua (UAPS de referência Vila Ideal)";"ASS_HOS_ Hospital de Pronto Socorro – HPS";1;1;"gray";26,8318903318903;3;8;NA
"922";"CON_RUA_ Equipe de Consultório na Rua (UAPS de referência Vila Ideal)";"CAPS_AD";1;1;"gray";30,6210178710179;3;8;NA
"923";"CON_RUA_ Equipe de Consultório na Rua (UAPS de referência Vila Ideal)";"CRAS_AS_ CRAS Sudeste Costa Carvalho";1;1;"gray";23,0769589037972;3;3;"3"
"924";"CON_RUA_ Equipe de Consultório na Rua (UAPS de referência Vila Ideal)";"CRE_SOC_ CREAS Infância e Juventude";1;1;"gray";8,28578921078921;3;3;"3"
"925";"CON_RUA_ Equipe de Consultório na Rua (UAPS de referência Vila Ideal)";"CRE_SOC_ CREAS Norte";1;1;"gray";11,2843101343101;3;8;NA
"926";"CON_RUA_ Equipe de Consultório na Rua (UAPS de referência Vila Ideal)";"CRAS_AS_ CRAS Norte Benfica";1;1;"gray";7,9087465605848;3;8;NA
"927";"CON_RUA_ Equipe de Consultório na Rua (UAPS de referência Vila Ideal)";"CRAS_AS_ CRAS Centro";1;1;"gray";4,33571428571429;3;8;NA
"928";"CON_RUA_ Equipe de Consultório na Rua (UAPS de referência Vila Ideal)";"CRE_SOC_ CREAS Idoso e Mulher";1;1;"gray";18,6476721807604;3;3;"3"
"929";"CON_RUA_ Equipe de Consultório na Rua (UAPS de referência Vila Ideal)";"URG_EME_ Serviço de Atendimento Móvel de Urgência (SAMU)";1;1;"gray";4,93471528471528;3;4;NA
"930";"CON_RUA_ Equipe de Consultório na Rua (UAPS de referência Vila Ideal)";"CAPS_CO_ CAPS HU";1;1;"gray";6,11291486291486;3;3;"3"
"931";"CON_RUA_ Equipe de Consultório na Rua (UAPS de referência Vila Ideal)";"CAPS_CO_ CAPS IJ";1;1;"gray";4,13153688416846;3;3;"3"
"932";"CON_RUA_ Equipe de Consultório na Rua (UAPS de referência Vila Ideal)";"CAPS_CO_ CAPS Leste";1;1;"gray";12,6923192004074;3;3;"3"
"933";"CON_RUA_ Equipe de Consultório na Rua (UAPS de referência Vila Ideal)";"CRAS_AS_ CRAS Leste São Benedito";1;1;"gray";19,2390086220969;3;3;"3"
"934";"CON_RUA_ Equipe de Consultório na Rua (UAPS de referência Vila Ideal)";"CRAS_AS_ CRAS Nordeste Grama";1;1;"gray";9,95475496725497;3;3;"3"
"935";"CON_RUA_ Equipe de Consultório na Rua (UAPS de referência Vila Ideal)";"CRAS_AS_ CRAS Leste Linhares";1;1;"gray";5,44715007215007;3;3;"3"
"936";"CON_RUA_ Equipe de Consultório na Rua (UAPS de referência Vila Ideal)";"CRAS_AS_ CRAS Sudeste Olavo Costa";1;1;"gray";4,25714285714286;3;3;"3"
"937";"CON_RUA_ Equipe de Consultório na Rua (UAPS de referência Vila Ideal)";"ENT_SOC_ Associação Casa Viva";1;1;"gray";11,204373812462;3;4;NA
"938";"CON_RUA_ Equipe de Consultório na Rua (UAPS de referência Vila Ideal)";"CRA_SOC_ CRAS Sul Ipiranga";1;1;"gray";9,32868283677108;3;4;NA
"939";"CON_RUA_ Equipe de Consultório na Rua (UAPS de referência Vila Ideal)";"CRAS_AS_ CRAS Oeste São Pedro";1;1;"gray";33,5687146562147;3;3;"3"
"940";"CON_RUA_ Equipe de Consultório na Rua (UAPS de referência Vila Ideal)";"CRE_SOC_ CREAS População de Rua (CentroPop)";1;1;"gray";5,80250027750028;3;3;"3"
"941";"CON_RUA_ Equipe de Consultório na Rua (UAPS de referência Vila Ideal)";"ASS_HOS_ Casa de Saúde Esperança";1;1;"gray";13,3391053391053;3;4;NA
"942";"CON_RUA_ Equipe de Consultório na Rua (UAPS de referência Vila Ideal)";"UAP_URB_ Vila Ideal";1;1;"gray";3,25833333333333;3;3;"3"
"943";"CON_RUA_ Equipe de Consultório na Rua (UAPS de referência Vila Ideal)";"CAPS_CO_ CAPS Casa Viva";1;1;"gray";2,2754329004329;3;4;NA
"944";"CON_RUA_ Equipe de Consultório na Rua (Associação Casa Viva)";"ASS_HOS_ Hospital de Pronto Socorro – HPS";1;1;"gray";23,7251443001443;3;8;NA
"945";"CON_RUA_ Equipe de Consultório na Rua (Associação Casa Viva)";"CAPS_AD";1;1;"gray";31,3304366385249;3;8;NA
"946";"CON_RUA_ Equipe de Consultório na Rua (Associação Casa Viva)";"CRAS_AS_ CRAS Sudeste Costa Carvalho";1;1;"gray";17,4408596398728;3;3;"3"
"947";"CON_RUA_ Equipe de Consultório na Rua (Associação Casa Viva)";"CRE_SOC_ CREAS Infância e Juventude";1;1;"gray";6,47489177489177;3;3;"3"
"948";"CON_RUA_ Equipe de Consultório na Rua (Associação Casa Viva)";"CRE_SOC_ CREAS Norte";1;1;"gray";10,4400793650794;3;8;NA
"949";"CON_RUA_ Equipe de Consultório na Rua (Associação Casa Viva)";"CRAS_AS_ CRAS Norte Benfica";1;1;"gray";5,67709757347915;3;8;NA
"950";"CON_RUA_ Equipe de Consultório na Rua (Associação Casa Viva)";"CRAS_AS_ CRAS Centro";1;1;"gray";4,08333333333333;3;8;NA
"951";"CON_RUA_ Equipe de Consultório na Rua (Associação Casa Viva)";"CRE_SOC_ CREAS Idoso e Mulher";1;1;"gray";17,8899132730015;3;3;"3"
"952";"CON_RUA_ Equipe de Consultório na Rua (Associação Casa Viva)";"URG_EME_ Serviço de Atendimento Móvel de Urgência (SAMU)";1;1;"gray";3,87519147519148;3;4;NA
"953";"CON_RUA_ Equipe de Consultório na Rua (Associação Casa Viva)";"CAPS_CO_ CAPS HU";1;1;"gray";5,46643346333749;3;3;"3"
"954";"CON_RUA_ Equipe de Consultório na Rua (Associação Casa Viva)";"CAPS_CO_ CAPS IJ";1;1;"gray";3,95509578141157;3;3;"3"
"955";"CON_RUA_ Equipe de Consultório na Rua (Associação Casa Viva)";"CAPS_CO_ CAPS Leste";1;1;"gray";13,2667018167018;3;3;"3"
"956";"CON_RUA_ Equipe de Consultório na Rua (Associação Casa Viva)";"CRAS_AS_ CRAS Leste São Benedito";1;1;"gray";16,7032443433759;3;3;"3"
"957";"CON_RUA_ Equipe de Consultório na Rua (Associação Casa Viva)";"CRAS_AS_ CRAS Nordeste Grama";1;1;"gray";8,68868353868354;3;3;"3"
"958";"CON_RUA_ Equipe de Consultório na Rua (Associação Casa Viva)";"CRAS_AS_ CRAS Leste Linhares";1;1;"gray";4,68048340548341;3;3;"3"
"959";"CON_RUA_ Equipe de Consultório na Rua (Associação Casa Viva)";"CRAS_AS_ CRAS Sudeste Olavo Costa";1;1;"gray";4,00674603174603;3;3;"3"
"960";"CON_RUA_ Equipe de Consultório na Rua (Associação Casa Viva)";"ENT_SOC_ Associação Casa Viva";1;1;"gray";8,34396477705301;3;4;NA
"961";"CON_RUA_ Equipe de Consultório na Rua (Associação Casa Viva)";"CRA_SOC_ CRAS Sul Ipiranga";1;1;"gray";6,10238095238095;3;4;NA
"962";"CON_RUA_ Equipe de Consultório na Rua (Associação Casa Viva)";"CRAS_AS_ CRAS Oeste São Pedro";1;1;"gray";26,5047946449262;3;3;"3"
"963";"CON_RUA_ Equipe de Consultório na Rua (Associação Casa Viva)";"CRE_SOC_ CREAS População de Rua (CentroPop)";1;1;"gray";5,60931845931846;3;3;"3"
"964";"CON_RUA_ Equipe de Consultório na Rua (Associação Casa Viva)";"ASS_HOS_ Casa de Saúde Esperança";1;1;"gray";11,1449026793067;3;4;NA
"965";"CON_RUA_ Equipe de Consultório na Rua (Associação Casa Viva)";"UAP_URB_ Vila Ideal";1;1;"gray";3,48452380952381;3;3;"3"
"966";"CON_RUA_ Equipe de Consultório na Rua (Associação Casa Viva)";"CAPS_CO_ CAPS Casa Viva";1;1;"gray";1,91590909090909;3;4;NA
"967";"EA_DQCT_ Associação Projeto Amor e Restauração – APAR";"ASS_HOS_ Hospital de Pronto Socorro – HPS";1;1;"gray";62,6168115700724;5;8;NA
"968";"EA_DQCT_ Associação Projeto Amor e Restauração – APAR";"CAPS_AD";1;1;"gray";76,3876975681324;5;8;NA
"969";"EA_DQCT_ Associação Projeto Amor e Restauração – APAR";"EA_DQCT_ Centro de Recuperação Resgatando Vidas (Escritório)";1;1;"gray";26,9624074971901;5;5;"5"
"970";"EA_DQCT_ Associação Projeto Amor e Restauração – APAR";"EA_DQCT_ Comunidade Terapêutica Geração de Adoradores – CTGA";1;1;"gray";79,2538539217248;5;5;"5"
"971";"EA_DQCT_ Associação Projeto Amor e Restauração – APAR";"URG_EME_ Serviço de Atendimento Móvel de Urgência (SAMU)";1;1;"gray";14,7945747489226;5;4;NA
"972";"EA_DQCT_ Associação Projeto Amor e Restauração – APAR";"EA_DQCT_ Grupo de Apoio à Família e aos Dependentes Químicos – GAFADEQUI";1;1;"gray";56,3435379984493;5;10;NA
"973";"EA_DQCT_ Associação Projeto Amor e Restauração – APAR";"UAP_URB_ Cruzeiro do Sul";1;1;"gray";7,01671058410189;5;3;NA
"974";"ENT_SOC_ Casa São Camilo de Lelis";"ASS_HOS_ Hospital de Pronto Socorro – HPS";1;1;"gray";77,8155907817673;3;8;NA
